Date,XOM,APA,MSFT,AAPL,PG,COST,JPM,MS,GE,FDX
7/13/2005,48.39,57.030621,21,5.21,42.26,33.646149,28.08,33.911572,25.26,74.586983
7/14/2005,47.44,54.684307,21.25,5.54,42.39,33.771072,28.24,34.070114,25.58,74.506538
7/15/2005,47.1,54.627113,21.11,5.65,42.19,34.131119,28.37,34.019379,25.51,74.184967
7/18/2005,47.09,53.883144,20.91,5.64,42.29,34.094376,28.1,33.867165,25.27,73.354118
7/19/2005,47.6,54.553524,21.41,5.87,42.49,34.057629,27.86,33.936939,25.36,73.398773
7/20/2005,47.78,54.905483,21.43,5.93,42.82,33.866577,27.82,34.089142,25.34,75.364197
7/21/2005,46.88,54.095158,21.64,5.88,42.9,33.411022,28.01,33.854485,25.13,75.909119
7/22/2005,48.18,57.254589,21.02,5.98,42.79,33.763714,28.17,34.2477,25.18,76.025299
7/25/2005,48.54,57.88485,21.02,5.95,42.75,33.741673,28.04,34.222332,24.96,74.953232
7/26/2005,48.26,57.148193,20.9,5.93,42.89,33.800442,27.99,34.063763,24.91,75.623276
7/27/2005,48.26,57.696613,21.05,5.98,43.09,33.873928,27.97,33.936939,24.98,75.650085
7/28/2005,48.59,57.246414,21.07,5.95,43.44,34.189888,28.06,33.974991,25.04,76.400482
7/29/2005,47.57,55.985924,20.96,5.79,43.29,33.7784,27.8,33.645195,24.77,75.122978
8/1/2005,47.96,56.321487,21.21,5.81,43.05,33.543285,27.93,33.512005,24.59,75.721504
8/2/2005,48.43,57.295513,21.94,5.87,43.08,33.344879,28.13,34.006691,24.59,76.382645
8/3/2005,47.78,56.419724,22.3,5.87,42.8,32.744507,28.18,34.51408,24.56,75.623276
8/4/2005,47.39,56.477024,22.36,5.8,42.15,32.597172,28.06,33.930607,24.42,75.935951
8/5/2005,47.04,56.01046,22.72,5.84,42.1,32.169903,27.89,33.39151,24.27,75.578598
8/8/2005,47.66,57.0336,22.2,5.79,42.22,31.897341,27.69,33.042686,24.24,75.623276
8/9/2005,48.15,56.837162,22.38,5.95,41.98,31.823683,27.72,33.347107,24.51,75.605385
8/10/2005,48.74,58.875252,22.05,5.89,41.8,31.285915,27.54,33.695938,24.32,75.757233
8/11/2005,49.6,59.137161,22.32,5.98,41.76,31.521646,27.54,34.2477,24.77,76.248604
8/12/2005,49.68,59.202644,22.14,6.26,41.67,31.543741,27.15,33.518345,24.59,75.623276
8/15/2005,49.17,58.195877,22.27,6.48,42.16,31.668987,27.42,33.994011,24.56,75.98954
8/16/2005,48.07,56.706188,21.95,6.28,41.7,31.477442,27.36,33.588116,24.32,75.364197
8/17/2005,47.34,55.191959,22.12,6.41,41.57,32.162544,27.27,33.518345,24.48,75.221237
8/18/2005,47.29,55.167404,22.01,6.29,42.16,32.398258,27.43,33.169529,24.4,75.658974
8/19/2005,47.86,56.313324,21.93,6.23,42.44,32.604538,27.33,33.004635,24.37,75.730453
8/22/2005,48.07,56.329685,22.09,6.23,42.92,32.582436,27.31,33.163189,24.39,74.899628
8/23/2005,48.01,56.820782,22.05,6.21,43.11,32.155178,27.18,33.232948,24.39,73.711456
8/24/2005,47.91,57.917583,22,6.22,42.5,31.919443,26.78,32.681171,24.08,73.595314
8/25/2005,48.16,57.88485,22.19,6.26,42.8,31.978357,27,32.738266,24.05,73.657822
8/26/2005,47.53,57.164581,22.14,6.21,42.77,31.76475,26.63,32.700226,23.96,72.969948
8/29/2005,47.54,57.074532,22.28,6.23,43.3,31.978357,26.83,32.48457,24.12,73.434532
8/30/2005,47.69,57.917583,22.31,6.33,43.11,31.705816,26.57,32.364071,23.86,72.693031
8/31/2005,48.74,58.621502,22.47,6.37,43.17,31.971014,26.82,32.262604,24.13,72.755554
9/1/2005,50.19,58.539642,22.32,6.29,43.39,31.80895,26.95,32.598736,23.79,71.960472
9/2/2005,49.38,57.647484,22.18,6.28,43.57,31.79422,26.99,32.237228,23.93,71.924759
9/6/2005,49.69,57.835747,22.16,6.63,44.02,31.823683,27.35,32.934868,24.37,72.675133
9/7/2005,50.01,57.336445,22.04,6.61,43.78,31.904713,27.61,33.010971,24.42,72.496483
9/8/2005,49.88,57.753887,21.84,6.76,43.7,31.705816,27.41,33.118797,24.3,71.807899
9/9/2005,51.43,58.81794,21.82,6.97,44.28,31.705816,27.55,33.309055,24.39,71.324997
9/12/2005,50.88,57.361,21.84,6.98,44.01,32.35408,27.35,33.581764,24.72,72.478592
9/13/2005,50.35,57.549274,21.73,6.9,43.22,32.06678,27.02,33.353458,24.61,71.55751
9/14/2005,50.83,58.11401,21.59,6.74,42.82,31.79422,27.09,33.277348,24.44,71.360794
9/15/2005,50.83,59.01442,21.56,6.78,43.19,31.632149,27.01,32.979263,24.68,71.289276
9/16/2005,51.84,60.094822,21.4,6.96,43.54,31.816332,27.69,32.979263,24.75,71.709541
9/19/2005,52.59,62.697693,21.34,7.15,43.24,31.12384,27.37,33.137825,24.44,69.688553
9/20/2005,52.51,61.879154,21.21,7.23,43.61,30.468218,27.32,33.232948,24.29,68.856911
9/21/2005,52.87,63.237888,20.92,7.08,43.5,30.556622,26.91,32.820713,24.09,74.356499
9/22/2005,52.88,61.993752,20.8,7.05,44.12,31.713182,27.1,33.106094,24.06,74.517487
9/23/2005,51.94,60.454967,20.74,7.23,44.15,31.543741,26.96,32.941216,24.14,74.311775
9/26/2005,52.57,61.969215,20.74,7.32,44.04,31.506916,26.84,32.922176,24.04,74.83046
9/27/2005,52.58,61.674538,20.8,7.26,44.43,31.779484,26.81,33.21394,24.31,75.429596
9/28/2005,52.65,62.394844,21.07,6.94,44.7,31.249084,26.84,33.429558,24.2,76.234428
9/29/2005,52.73,62.746777,21.29,7.11,45.24,31.389053,27.18,34.152569,24.32,77.808296
9/30/2005,51.71,61.568127,21.12,7.28,46.27,31.742653,26.85,34.209644,24.33,77.915588
10/3/2005,50.85,61.510853,20.93,7.4,46.15,31.558468,27,34.15889,24.01,77.164444
10/4/2005,49.27,58.695179,20.5,7.3,45.2,31.654255,26.85,33.759354,23.74,76.538467
10/5/2005,47.97,56.57523,20.25,7.17,44.44,31.61006,26.73,33.607147,23.62,76.556366
10/6/2005,47.66,53.792309,20.3,7.02,43.75,33.090725,26.9,33.708626,24.27,78.022919
10/7/2005,48.5,54.479858,20.18,6.97,43.61,33.621136,27.09,33.89888,24.73,78.157043
10/10/2005,47.6,54.013313,20.08,6.84,43.45,33.621136,26.79,33.930607,24.56,78.729385
10/11/2005,48.34,55.617588,20.04,7.01,43.59,33.532726,26.62,33.638851,24.42,78.952919
10/12/2005,47.96,53.784145,19.94,6.69,43.6,33.333832,26.59,33.116131,24.42,77.906662
10/13/2005,47.33,52.048912,20.18,7.3,43.73,33.422237,26.97,32.956764,24.58,77.423775
10/14/2005,47.72,52.777386,20.25,7.34,43.66,34.225178,27.24,33.275471,24.82,78.335907
10/17/2005,47.9,53.268482,20.13,7.26,43.41,34.335693,27.17,33.4986,24.58,78.836647
10/18/2005,45.81,51.123978,20.17,7.09,43.07,34.114704,26.99,33.390255,24.57,78.774071
10/19/2005,46.52,52.098011,20.59,7.46,43.54,35.190197,27.76,33.868347,24.87,79.435791
10/20/2005,44.92,49.802586,20.35,7.63,43.15,35.094448,27.77,33.237244,24.48,79.77562
10/21/2005,45.06,49.21233,20.34,7.56,42.87,35.182838,28.08,33.211735,24.37,79.167519
10/24/2005,46.26,51.606117,20.6,7.72,43.1,35.506981,28.58,34.040443,24.66,81.367393
10/25/2005,46.55,53.016171,20.54,7.62,43.48,35.300701,28.55,33.963959,24.5,81.456818
10/26/2005,45.73,51.376575,20.61,7.75,43.01,34.696644,28.85,33.98946,24.35,80.902412
10/27/2005,45.24,49.663212,20.4,7.53,43.03,34.14415,28.8,33.798206,24.27,80.0439
10/28/2005,45.82,51.62254,20.95,7.4,43.74,34.873444,29.12,34.378296,24.61,81.045456
10/31/2005,45.68,52.327557,21.09,7.82,43.79,35.632198,29.27,34.684284,24.5,82.20797
11/1/2005,45.9,52.762039,21.31,7.81,43.21,35.455425,29.45,33.804588,24.28,82.029106
11/2/2005,46.69,54.795113,21.72,8.15,43.53,35.735336,29.73,33.900204,24.43,83.611961
11/3/2005,47.66,55.696903,21.7,8.4,43.77,35.853222,29.64,33.606972,24.56,84.702927
11/4/2005,47.12,54.762337,21.88,8.31,43.74,36.155231,29.82,33.409359,24.58,83.64772
11/7/2005,46.46,54.024513,22.17,8.18,43.47,36.545666,30.11,33.606972,24.58,84.318413
11/8/2005,46.92,54.672173,22.2,8.14,43.57,36.052105,29.84,33.492229,24.4,84.300545
11/9/2005,47.03,54.254055,22.13,8.17,43.8,35.838482,30.15,33.836456,24.51,84.837105
11/10/2005,46.17,52.794853,22.23,8.31,44.09,36.877171,30.63,34.70977,24.93,85.498817
11/11/2005,46.23,53.073578,22.39,8.36,44.09,36.936092,30.58,35.238873,25.04,85.847572
11/14/2005,46.33,52.958797,22.46,8.35,43.74,36.685631,30.47,35.449242,24.86,86.160545
11/15/2005,46.15,53.352295,22.64,8.46,43.8,36.280468,30.15,35.16877,24.86,84.112724
11/16/2005,46.77,54.745934,22.83,8.82,44.27,36.328461,30.22,34.665161,24.96,83.585114
11/17/2005,46.93,54.270454,23.02,8.77,44.7,36.786266,30.31,35.066765,25.05,85.615059
11/18/2005,47.64,54.13929,23.11,8.77,44.93,36.778873,30.39,35.379128,25.83,87.457176
11/21/2005,48.56,56.082214,23.18,8.83,45.08,36.476131,30.23,35.710587,26.16,87.627129
11/22/2005,48.8,56.885612,22.97,9.04,44.69,36.365395,30.53,35.984703,26.06,87.859604
11/23/2005,48.97,56.393742,22.98,9.12,44.59,37.332668,30.99,36.55843,25.97,87.725487
11/25/2005,49.16,56.975796,22.85,9.42,44.8,37.347427,31.06,36.826141,26.16,87.79702
11/28/2005,48.04,54.295071,22.84,9.46,44.67,37.103767,31.09,36.118572,26,86.616623
11/29/2005,47.72,54.106506,22.79,9.25,45.11,37.472965,31.14,36.207817,25.96,87.546631
11/30/2005,47.46,53.516251,22.79,9.21,44.73,36.882248,30.57,35.716965,25.81,87.296265
12/1/2005,48.54,55.123062,22.96,9.73,45.08,36.025738,30.83,36.309807,25.83,87.975861
12/2/2005,48.31,55.893665,23.06,9.87,44.86,36.431839,31.16,36.513802,25.65,87.475098
12/5/2005,48.67,56.188789,22.93,9.76,44.92,36.616428,31.05,36.609421,25.85,85.659752
12/6/2005,48.82,57.024979,22.79,10.06,44.9,36.239861,31.05,36.061199,25.87,88.539238
12/7/2005,48.27,56.787228,22.84,10.05,44.61,36.439217,30.75,35.889103,25.7,88.959541
12/8/2005,48.6,58.189075,22.79,10.07,44.59,35.656532,30.89,35.92733,25.55,87.34095
12/9/2005,47.85,57.221718,22.81,10.1,44.84,35.848499,31.27,35.672359,25.68,87.779488
12/12/2005,48.14,58.312042,22.6,10.18,44.51,35.944496,31.29,36.02932,25.69,87.788445
12/13/2005,48.31,59.156429,22.33,10.19,45.76,35.9002,31.5,36.571175,25.63,88.200134
12/14/2005,48.96,60.123791,22.3,9.78,46.63,36.343224,31.61,36.615803,25.85,89.363617
12/15/2005,48.66,58.385841,22.16,9.81,46.14,36.55735,31.63,36.277939,26.01,90.034805
12/16/2005,47.49,56.975796,22.14,9.66,45.45,35.996197,31.8,36.258812,26.06,89.408363
12/19/2005,47.19,56.705238,22.09,9.7,45.79,35.929745,31.65,36.124954,25.88,88.808739
12/20/2005,47.38,57.754578,22.11,9.8,45.53,36.343224,31.65,36.787907,25.68,88.146408
12/21/2005,47.11,58.17268,22,9.99,45.77,36.778873,31.83,37.042885,25.52,92.809265
12/22/2005,46.7,58.328442,21.89,10.06,45.97,36.801033,32.01,37.278759,25.78,93.31942
12/23/2005,46.7,57.639828,21.93,9.97,46.05,36.9044,32.13,37.234119,25.78,93.578972
12/27/2005,45.7,55.368988,21.78,10.09,45.83,36.74934,32.05,36.960022,25.52,93.301483
12/28/2005,46.01,56.090389,21.72,10,45.79,37.000393,31.9,36.736912,25.55,93.265709
12/29/2005,46,55.795273,21.62,9.71,45.69,36.897018,31.86,36.418179,25.61,92.836136
12/30/2005,45.94,56.172363,21.53,9.77,45.27,36.527813,31.72,36.169571,25.51,92.531845
1/3/2006,47.82,58.123486,22.09,10.16,45.97,36.8601,32.12,37.170383,25.74,92.469185
1/4/2006,47.9,57.959511,22.2,10.19,46.06,36.978256,31.94,37.195881,25.71,93.829552
1/5/2006,47.67,56.713463,22.22,10.11,45.91,36.756725,32.03,37.297882,25.64,92.871895
1/6/2006,48.61,57.49226,22.15,10.37,45.86,36.808403,32.26,37.336124,25.81,91.815842
1/9/2006,48.58,57.738186,22.11,10.33,46.21,36.956089,32.78,37.731342,25.75,92.111176
1/10/2006,48.96,57.918556,22.23,10.99,46.03,36.91917,32.83,37.750465,25.61,91.278854
1/11/2006,49.29,58.205456,22.46,11.4,46.19,37.428654,32.81,38.147514,25.79,91.08197
1/12/2006,48.78,57.475868,22.34,11.45,45.68,37.458191,32.2,38.083481,25.47,89.775284
1/13/2006,49.87,58.508812,22.38,11.63,46.07,37.65757,32.18,38.025845,25.55,89.497856
1/17/2006,50.33,60.148376,22.22,11.51,45.87,37.362202,32.01,37.660824,25.43,87.877922
1/18/2006,49.63,59.090843,22.09,11.21,46.11,37.465576,31.66,37.430279,25.34,90.05275
1/19/2006,50.3,60.117043,22.24,10.74,45.98,37.35482,31.48,38.006638,25.24,91.932167
1/20/2006,49.51,60.823021,21.74,10.34,45.46,36.690266,30.67,37.046059,24.29,89.453094
1/23/2006,50.06,60.002079,21.69,10.55,45.3,36.276775,30.85,37.449505,24.23,89.730537
1/24/2006,49.86,59.928215,21.63,10.33,45.48,36.586899,30.72,37.583969,23.99,90.589752
1/25/2006,49.25,58.007229,21.73,10.08,45.95,36.874855,31.02,37.891373,23.84,90.213821
1/26/2006,49.03,57.153477,21.81,9.83,46.23,36.985649,31.91,38.403683,24.03,91.19828
1/27/2006,50.13,58.581898,22.88,9.79,46.95,36.956089,32.04,38.922382,23.98,91.699501
1/30/2006,51.62,60.084183,23.05,10.19,46.48,36.682873,32.12,38.851933,23.97,91.484711
1/31/2006,51.32,62.005177,23.17,10.26,46.55,36.837955,32.04,39.351433,23.83,90.527092
2/1/2006,50.67,60.667084,23.08,10.25,47.01,36.549984,32.15,39.594772,24.12,89.265114
2/2/2006,50.67,60.043152,22.79,9.8,46.88,37.07423,32.23,39.236172,23.94,88.155403
2/3/2006,50.21,60.256592,22.67,9.76,46.9,36.513065,31.86,39.345028,23.91,88.146408
2/6/2006,50.69,60.831253,22.37,9.14,46.99,36.380161,31.79,39.530735,23.83,88.235916
2/7/2006,49.52,58.483379,22.18,9.18,46.62,36.058208,31.65,38.76226,23.51,87.725815
2/8/2006,49.66,58.49157,22.15,9.35,46.74,36.317223,31.92,39.236172,23.83,89.837921
2/9/2006,49.27,56.742977,21.95,8.82,46.85,36.243237,32.06,39.178535,23.96,89.095108
2/10/2006,48.87,56.882561,21.97,9.15,46.92,36.813122,32.18,38.621395,24.22,89.274124
2/13/2006,49.01,56.184753,21.72,8.79,46.71,37.086941,32.06,38.301205,24.2,90.500237
2/14/2006,48.96,56.028774,21.94,9.19,47.03,37.878883,32.32,38.467709,24.35,92.809265
2/15/2006,49.14,56.078037,22.2,9.4,47.24,38.167519,32.5,38.973614,24.35,93.346268
2/16/2006,49.54,57.629578,22.14,9.59,47.73,38.293327,32.9,39.255383,24.27,93.641586
2/17/2006,49.79,57.424355,22.05,9.55,47.94,37.730846,32.87,38.941586,24.46,94.017509
2/21/2006,49.96,58.056492,21.92,9.39,47.85,37.523632,32.81,38.915974,24.28,94.00853
2/22/2006,49.55,56.201176,22.07,9.69,48.68,38.123108,33.38,39.434677,24.48,95.225708
2/23/2006,49.2,55.905647,22.02,9.75,48.32,37.827061,33.14,38.967194,24.39,95.521072
2/24/2006,49.68,56.784023,22,9.71,48.33,37.516228,33.58,38.954388,24.3,95.905899
2/27/2006,49.27,55.339195,22.34,9.65,48.21,38.197124,33.52,38.896767,24.43,97.230476
2/28/2006,48.82,54.936939,22.19,9.31,47.1,37.886253,33.16,38.205147,24.1,95.977509
3/1/2006,49.61,55.98772,22.42,9.39,47.24,38.626392,33.56,38.50613,24.02,98.832489
3/2/2006,50.03,57.161682,22.28,9.46,46.8,39.077843,33.58,38.288403,24.09,97.91069
3/3/2006,50.14,57.473625,22.24,9.2,46.89,39.610733,33.52,38.243557,24.24,99.790138
3/6/2006,49.32,55.084702,22.23,8.9,46.89,39.788361,33.39,38.371635,24.27,99.861717
3/7/2006,49.21,54.206306,22.35,9.01,47.39,39.68475,33.43,38.205147,24.31,100.237579
3/8/2006,49.1,53.311508,22.51,8.92,47.99,39.795773,33.53,37.827324,24.51,100.040695
3/9/2006,48.45,52.736828,22.3,8.69,48.25,39.277687,33.09,37.564774,24.34,100.622871
3/10/2006,48.66,52.662941,22.44,8.59,48.92,39.94379,33.15,37.859341,24.67,100.318321
3/13/2006,49.04,53.623428,22.39,8.92,48.71,40.136211,33.1,37.648006,24.69,100.595963
3/14/2006,50,53.549549,22.49,9.15,47.16,40.90591,33.35,38.442093,24.77,102.781303
3/15/2006,50.17,53.721954,22.6,9,47.08,40.706081,33.23,38.192337,25.24,103.891838
3/16/2006,50.68,54.518246,22.52,8.74,46.67,40.706081,33.31,38.384468,25.21,102.557396
3/17/2006,50.2,54.23912,22.71,8.79,46.45,41.357403,33.37,38.589367,25.3,102.942505
3/20/2006,49.88,52.966686,23.04,8.69,46.51,41.446205,33.41,38.659824,25.3,102.100616
3/21/2006,49.93,52.539791,22.91,8.4,46.39,41.002125,33.21,38.685429,25.18,101.402023
3/22/2006,50.2,52.515179,22.42,8.38,46.75,40.824512,33.89,39.665218,25.32,102.494728
3/23/2006,50.36,53.114445,22.18,8.17,46.09,40.698689,33.89,39.428268,25.02,101.205025
3/24/2006,50.3,53.86972,22.31,8.15,46.16,40.439651,33.93,39.364231,24.89,100.139221
3/27/2006,50.4,54.140617,22.31,8.09,45.81,40.535862,33.94,39.780479,24.78,100.972153
3/28/2006,50.12,54.485424,22.22,7.98,45.21,40.165821,33.5,39.742069,24.64,100.864685
3/29/2006,50.39,54.838413,22.32,8.47,45.38,40.469273,33.6,40.279987,24.88,100.148186
3/30/2006,50.26,54.61676,22.49,8.53,45.29,40.128815,33.47,40.741062,25.41,99.825752
3/31/2006,50.04,53.779423,22.47,8.52,45.29,40.084412,33.56,40.228752,25.5,101.151253
4/3/2006,50.18,53.943607,22.76,8.51,45.49,40.202824,33.8,40.504108,25.44,102.709602
4/4/2006,50.77,54.69886,22.83,8.31,45.58,40.48407,34.35,41.157299,25.44,104.715828
4/5/2006,51.11,55.757862,22.91,9.13,45.28,40.809708,34.57,41.182919,25.24,105.432358
4/6/2006,51.05,55.634735,22.76,9.68,45.19,41.882866,34.37,41.304592,25.3,105.862236
4/7/2006,50.43,55.019012,22.51,9.48,45.02,41.224171,33.89,40.837109,24.95,104.87706
4/10/2006,50.93,56.266853,22.54,9.33,44.91,40.284229,34.03,41.106071,24.87,105.50399
4/11/2006,50.98,56.628059,22.41,9.24,44.4,40.143612,33.81,40.340794,24.97,103.94561
4/12/2006,50.54,55.667557,22.47,9.06,44.34,40.313839,34.05,40.565887,25.27,102.476791
4/13/2006,50.62,56.398212,22.36,9.03,44.48,40.0326,34.28,40.501572,24.85,102.861893
4/17/2006,51.02,56.554169,22.17,8.81,44.03,39.884575,34.13,40.906715,24.41,101.464729
4/18/2006,52.25,57.654224,22.48,9,44.14,40.928127,34.62,42.212181,24.83,103.247025
4/19/2006,52.87,60.613804,22.33,8.92,44.31,40.550682,34.63,41.903507,24.85,103.587357
4/20/2006,52.56,61.074169,22.33,9.19,44.46,40.595078,34.62,41.787746,25.02,103.247025
4/21/2006,53.45,61.838741,22.42,9.11,44.52,39.94379,34.54,41.819885,24.91,103.34552
4/24/2006,52.96,61.312603,22.39,8.93,44.73,40.321236,34.68,41.999954,24.88,103.596329
4/25/2006,52.58,61.148182,22.39,8.99,45.26,40.365646,34.31,41.395451,24.91,101.903625
4/26/2006,51.88,59.503929,22.38,9.26,45.84,40.350853,34.67,41.421185,25.03,102.378281
4/27/2006,51.32,58.846275,22.51,9.42,46.14,40.232433,35.72,41.781315,25.25,103.175377
4/28/2006,51.87,58.40234,19.95,9.56,46,40.284229,36.88,41.350452,25.36,103.112648
5/1/2006,52.15,59.125797,20.06,9.46,45.74,40.054802,36.39,40.617336,25.22,101.742386
5/2/2006,53.17,59.660168,19.83,9.73,45.92,39.951187,36.97,41.247551,25.28,103.963509
5/3/2006,52.43,59.092915,19.14,9.67,44.43,39.936378,36.94,40.784527,25.22,102.261833
5/4/2006,52.06,58.147522,19.36,9.66,44.14,41.098358,37.13,41.028908,25.52,105.862236
5/5/2006,52.62,58.986015,19.66,9.77,44.04,41.964283,37.91,42.141445,25.78,106.856339
5/8/2006,52.39,58.640762,19.6,9.77,44.52,42.171989,37.46,42.057842,25.66,106.632454
5/9/2006,52.57,58.895607,19.51,9.65,44.65,41.993969,37.4,42.282917,25.66,106.95488
5/10/2006,52.79,59.676594,19.63,9.59,44.52,42.134895,37.32,41.935654,25.44,105.763718
5/11/2006,52.44,59.240883,19.18,9.26,43.98,41.585957,36.69,41.324722,25.3,105.02932
5/12/2006,51.43,56.577251,19.14,9.2,43.47,40.970249,36.02,40.700947,25.14,103.049957
5/15/2006,51.24,55.442749,19.2,9.21,43.91,41.20763,36.19,39.916367,25.34,103.390297
5/16/2006,51.2,55.442749,19.08,8.83,44.29,40.977676,36.02,39.909939,25.51,103.381378
5/17/2006,49.73,54.053394,18.85,8.87,43.72,40.065247,35.15,38.578743,25.24,98.446495
5/18/2006,49.49,52.803806,18.93,8.58,43.38,39.664673,34.73,38.495144,25.04,97.846405
5/19/2006,49.95,53.091537,18.71,8.76,42.79,40.2062,34.74,38.546604,25.05,97.927048
5/22/2006,50.23,52.557182,18.97,8.61,42.9,40.139423,34.65,38.051426,24.98,98.56295
5/23/2006,49.91,52.622948,18.9,8.58,43.06,39.790768,34.27,37.794182,24.94,96.440323
5/24/2006,49.67,51.200691,19.49,8.61,43.32,39.91687,34.25,38.006397,25.12,96.117874
5/25/2006,50.84,52.581837,19.68,8.74,43.67,40.354549,34.82,38.437263,25.24,96.476135
5/26/2006,50.89,53.132652,19.67,8.63,43.57,40.376808,35.13,38.951729,25.17,96.270172
5/30/2006,49.75,52.803806,19.2,8.32,42.97,39.731434,34.49,38.012821,24.97,96.108925
5/31/2006,50.33,53.338169,18.78,8.12,42.87,39.264095,34.65,38.340805,25.12,97.864334
6/1/2006,50.5,53.658802,18.92,8.45,43.05,40.228451,35.41,38.958168,25.33,99.727226
6/2/2006,50.95,54.168495,18.87,8.38,42.63,39.649841,35.6,38.964588,25.41,99.530228
6/5/2006,49.62,52.211895,18.66,8.15,42.03,38.997044,34.92,37.71701,25.09,96.494057
6/6/2006,49.91,52.170776,18.35,8.11,42.18,38.952538,34.44,37.877769,25.33,96.968712
6/7/2006,48.61,50.205944,18.28,7.96,42.07,38.789318,34.33,38.032108,25.22,96.502991
6/8/2006,49.23,50.682774,18.33,8.26,43.26,39.649841,34.41,37.929237,25.35,96.592628
6/9/2006,48.59,50.33749,18.18,8.05,43.03,39.345684,34.21,38.064266,24.98,95.525955
6/12/2006,48.13,49.235874,18,7.74,42.92,38.804169,33.81,37.427631,24.83,94.208282
6/13/2006,46.81,47.04908,17.84,7.93,42.78,39.041553,32.94,35.524094,24.73,94.297935
6/14/2006,47.76,48.561737,18.14,7.83,43.33,39.301186,32.48,35.749172,24.86,94.674431
6/15/2006,48.86,50.649887,18.3,8.07,43.37,39.961384,32.99,36.868134,25.01,98.152298
6/16/2006,48.59,50.345711,18.33,7.82,43.48,39.872383,32.64,36.64949,24.88,98.277786
6/19/2006,47.43,48.421986,18.7,7.77,43.36,39.72403,32.46,36.347229,24.72,98.349518
6/20/2006,47.43,48.495975,18.71,7.81,43.92,40.71064,32.9,36.668762,24.71,97.094604
6/21/2006,47.98,49.868904,19.14,7.86,44.11,41.36343,33.49,38.250774,24.69,102.060493
6/22/2006,47.91,49.983986,18.97,8.1,44.14,40.999924,33.37,38.591599,24.56,101.719879
6/23/2006,48.01,51.759743,18.66,7.99,44.04,41.170536,33.21,38.392254,24.5,103.118202
6/26/2006,48.61,52.557182,18.92,8.01,44.25,41.764004,33.72,38.842419,24.53,103.100273
6/27/2006,49.29,52.105011,18.96,7.8,44.06,41.281822,33.19,38.610905,24.29,102.194939
6/28/2006,50.51,53.749233,19.2,7.61,44.07,41.585957,33.54,38.675213,24.33,101.262703
6/29/2006,51.54,54.480888,19.46,8.01,45.04,42.394539,34.68,40.218616,24.58,104.875076
6/30/2006,50.7,56.10865,19.32,7.78,43.94,42.3797,34.13,40.649487,24.35,104.749588
7/3/2006,51.36,56.577251,19.65,7.87,44.49,42.713509,35.12,41.170383,24.62,106.031395
7/5/2006,51.69,56.495052,19.36,7.74,44.2,42.171989,34.75,40.932442,24.61,105.027466
7/6/2006,52.45,56.519711,19.47,7.58,44.61,41.430164,34.78,41.073925,24.75,104.480667
7/7/2006,51.93,55.763382,19.32,7.53,44.65,41.660141,34.75,41.125366,24.6,102.544525
7/10/2006,52.1,55.648285,19.49,7.47,45.03,41.77142,34.88,41.292568,24.71,103.073372
7/11/2006,52.87,56.577251,19.15,7.56,45.24,42.082985,35.12,41.112495,24.57,102.867226
7/12/2006,52.86,56.511509,18.77,7.2,44.74,41.452446,34.61,40.447311,24.42,100.931091
7/13/2006,52.95,55.500313,18.46,7.1,44.68,40.836727,33.91,39.698177,24.13,99.093521
7/14/2006,53.63,55.681175,18.48,6.88,43.99,39.701759,33.5,39.194439,23.72,97.713112
7/17/2006,52.89,54.497345,18.64,7.12,44.11,40.028145,33.37,39.523811,23.9,97.542786
7/18/2006,53.39,53.798565,18.86,7.19,44.1,39.227005,33.35,40.01461,23.98,97.166336
7/19/2006,53.43,53.757385,19.4,7.35,45.01,39.90205,35.27,41.235207,24.29,100.796585
7/20/2006,53.1,52.662319,18.95,8.22,44.99,39.575649,35.21,40.905846,23.99,96.924309
7/21/2006,52.83,51.71545,19.79,8.25,44.56,38.989635,35.35,40.369808,23.82,97.246986
7/24/2006,54.01,53.543304,19.9,8.35,45.22,39.583069,36.21,41.474155,24.1,98.994919
7/25/2006,54.33,55.239429,20.08,8.41,45.2,40.057816,36.56,41.958515,24.16,97.982002
7/26/2006,55.04,56.573273,20.21,8.68,45.03,39.56081,36.58,41.622696,24.14,95.606636
